datetime,instrument,target,type
2024-04-22,PSKY,0.05,rebalance
2024-04-22,PSX,0.05,rebalance
2024-04-22,MU,0.05,rebalance
2024-04-22,MPWR,0.05,rebalance
2024-04-22,JBL,0.05,rebalance
2024-04-22,CRM,0.05,rebalance
2024-04-22,ZTS,0.05,rebalance
2024-04-22,ON,0.05,rebalance
2024-04-22,TTD,0.05,rebalance
2024-04-22,WDC,0.05,rebalance
2024-04-22,MRNA,0.05,rebalance
2024-04-22,BXP,0.0,close_nonmember
2024-04-22,CCL,0.0,close_nonmember
2024-04-22,CDNS,0.0,close_nonmember
2024-04-22,CHRW,0.0,close_nonmember
2024-04-22,CHTR,0.0,close_nonmember
2024-04-22,EQIX,0.0,close_nonmember
2024-04-22,HD,0.0,close_nonmember
2024-04-22,HIG,0.0,close_nonmember
2024-04-22,PLTR,0.0,close_nonmember
2024-04-22,PODD,0.0,close_nonmember
2024-04-22,PYPL,0.0,close_nonmember
2024-04-22,RMD,0.0,close_nonmember
2024-04-22,TECH,0.0,close_nonmember
2024-04-29,GNRC,0.05,rebalance
2024-04-29,GLW,0.05,rebalance
2024-04-29,GL,0.05,rebalance
2024-04-29,TSLA,0.05,rebalance
2024-04-29,PSKY,0.05,rebalance
2024-04-29,VST,0.05,rebalance
2024-04-29,INTC,0.05,rebalance
2024-04-29,GEV,0.05,rebalance
2024-04-29,SMCI,0.05,rebalance
2024-04-29,PSX,0.05,rebalance
2024-04-29,NVDA,0.05,rebalance
2024-04-29,WDAY,0.05,rebalance
2024-04-29,RMD,0.05,rebalance
2024-04-29,VZ,0.05,rebalance
2024-04-29,WAB,0.05,rebalance
2024-04-29,CARR,0.05,rebalance
2024-04-29,TER,0.05,rebalance
2024-04-29,AON,0.05,rebalance
2024-04-29,SCHW,0.05,rebalance
2024-04-29,IVZ,0.05,rebalance
2024-04-29,ALB,0.0,close_nonmember
2024-04-29,BXP,0.0,close_nonmember
2024-04-29,CCL,0.0,close_nonmember
2024-04-29,CDNS,0.0,close_nonmember
2024-04-29,CHRW,0.0,close_nonmember
2024-04-29,CHTR,0.0,close_nonmember
2024-04-29,ENPH,0.0,close_nonmember
2024-04-29,EQIX,0.0,close_nonmember
2024-04-29,HD,0.0,close_nonmember
2024-04-29,HIG,0.0,close_nonmember
2024-04-29,MPWR,0.0,close_nonmember
2024-04-29,MU,0.0,close_nonmember
2024-04-29,PLTR,0.0,close_nonmember
2024-04-29,PODD,0.0,close_nonmember
2024-04-29,PYPL,0.0,close_nonmember
2024-05-06,PSX,0.05,rebalance
2024-05-06,PSKY,0.05,rebalance
2024-05-06,DASH,0.05,rebalance
2024-05-06,SMCI,0.05,rebalance
2024-05-06,MRNA,0.05,rebalance
2024-05-06,GEV,0.05,rebalance
2024-05-06,TECH,0.05,rebalance
2024-05-06,COP,0.05,rebalance
2024-05-06,ODFL,0.05,rebalance
2024-05-06,GLW,0.05,rebalance
2024-05-06,TPR,0.05,rebalance
2024-05-06,NVDA,0.05,rebalance
2024-05-06,FTNT,0.05,rebalance
2024-05-06,MGM,0.05,rebalance
2024-05-06,TSN,0.05,rebalance
2024-05-06,TSLA,0.05,rebalance
2024-05-06,BMY,0.05,rebalance
2024-05-06,PLTR,0.05,rebalance
2024-05-06,TRMB,0.05,rebalance
2024-05-06,PAYC,0.05,rebalance
2024-05-06,ALB,0.0,close_nonmember
2024-05-06,BXP,0.0,close_nonmember
2024-05-06,CCL,0.0,close_nonmember
2024-05-06,CDNS,0.0,close_nonmember
2024-05-06,CHRW,0.0,close_nonmember
2024-05-06,CHTR,0.0,close_nonmember
2024-05-06,ENPH,0.0,close_nonmember
2024-05-06,EQIX,0.0,close_nonmember
2024-05-06,GNRC,0.0,close_nonmember
2024-05-06,HD,0.0,close_nonmember
2024-05-06,HIG,0.0,close_nonmember
2024-05-06,MPWR,0.0,close_nonmember
2024-05-06,MU,0.0,close_nonmember
2024-05-06,PODD,0.0,close_nonmember
2024-05-06,RMD,0.0,close_nonmember
2024-05-06,VST,0.0,close_nonmember
2024-05-13,SMCI,0.05,rebalance
2024-05-13,PODD,0.05,rebalance
2024-05-13,EPAM,0.05,rebalance
2024-05-13,GL,0.05,rebalance
2024-05-13,NCLH,0.05,rebalance
2024-05-13,GLW,0.05,rebalance
2024-05-13,MTD,0.05,rebalance
2024-05-13,PLTR,0.05,rebalance
2024-05-13,GNRC,0.05,rebalance
2024-05-13,TSLA,0.05,rebalance
2024-05-13,VST,0.05,rebalance
2024-05-13,CVS,0.05,rebalance
2024-05-13,CZR,0.05,rebalance
2024-05-13,AKAM,0.05,rebalance
2024-05-13,INTC,0.05,rebalance
2024-05-13,GE,0.05,rebalance
2024-05-13,GEV,0.05,rebalance
2024-05-13,PSX,0.05,rebalance
2024-05-13,ENPH,0.05,rebalance
2024-05-13,TECH,0.05,rebalance
2024-05-13,ALB,0.0,close_nonmember
2024-05-13,BXP,0.0,close_nonmember
2024-05-13,CCL,0.0,close_nonmember
2024-05-13,CDNS,0.0,close_nonmember
2024-05-13,CHRW,0.0,close_nonmember
2024-05-13,CHTR,0.0,close_nonmember
2024-05-13,EQIX,0.0,close_nonmember
2024-05-13,HD,0.0,close_nonmember
2024-05-13,HIG,0.0,close_nonmember
2024-05-13,MPWR,0.0,close_nonmember
2024-05-13,MU,0.0,close_nonmember
2024-05-13,RMD,0.0,close_nonmember
2024-05-20,MTCH,0.05,rebalance
2024-05-20,SMCI,0.05,rebalance
2024-05-20,PSKY,0.05,rebalance
2024-05-20,PSX,0.05,rebalance
2024-05-20,EPAM,0.05,rebalance
2024-05-20,GL,0.05,rebalance
2024-05-20,PLTR,0.05,rebalance
2024-05-20,JNJ,0.05,rebalance
2024-05-20,MRNA,0.05,rebalance
2024-05-20,VST,0.05,rebalance
2024-05-20,DASH,0.05,rebalance
2024-05-20,MPWR,0.05,rebalance
2024-05-20,MPC,0.05,rebalance
2024-05-20,ENPH,0.05,rebalance
2024-05-20,TTD,0.05,rebalance
2024-05-20,LULU,0.05,rebalance
2024-05-20,ALB,0.05,rebalance
2024-05-20,PODD,0.05,rebalance
2024-05-20,ALGN,0.05,rebalance
2024-05-20,WST,0.05,rebalance
2024-05-20,BXP,0.0,close_nonmember
2024-05-20,CCL,0.0,close_nonmember
2024-05-20,CDNS,0.0,close_nonmember
2024-05-20,CHRW,0.0,close_nonmember
2024-05-20,CHTR,0.0,close_nonmember
2024-05-20,EQIX,0.0,close_nonmember
2024-05-20,GLW,0.0,close_nonmember
2024-05-20,GNRC,0.0,close_nonmember
2024-05-20,HD,0.0,close_nonmember
2024-05-20,HIG,0.0,close_nonmember
2024-05-20,MU,0.0,close_nonmember
2024-05-28,MRNA,0.05,rebalance
2024-05-28,FSLR,0.05,rebalance
2024-05-28,DGX,0.05,rebalance
2024-05-28,NVDA,0.05,rebalance
2024-05-28,NRG,0.05,rebalance
2024-05-28,BLDR,0.05,rebalance
2024-05-28,SMCI,0.05,rebalance
2024-05-28,DECK,0.05,rebalance
2024-05-28,GL,0.05,rebalance
2024-05-28,WBA,0.05,rebalance
2024-05-28,PAYC,0.05,rebalance
2024-05-28,GLW,0.05,rebalance
2024-05-28,GNRC,0.05,rebalance
2024-05-28,ENPH,0.05,rebalance
2024-05-28,LULU,0.05,rebalance
2024-05-28,VST,0.05,rebalance
2024-05-28,PANW,0.05,rebalance
2024-05-28,CVS,0.05,rebalance
2024-05-28,CZR,0.05,rebalance
2024-05-28,HUBB,0.05,rebalance
2024-05-28,ALB,0.0,close_nonmember
2024-05-28,BXP,0.0,close_nonmember
2024-05-28,CCL,0.0,close_nonmember
2024-05-28,CDNS,0.0,close_nonmember
2024-05-28,CHRW,0.0,close_nonmember
2024-05-28,CHTR,0.0,close_nonmember
2024-05-28,EPAM,0.0,close_nonmember
2024-05-28,EQIX,0.0,close_nonmember
2024-05-28,HD,0.0,close_nonmember
2024-05-28,HIG,0.0,close_nonmember
2024-05-28,MPWR,0.0,close_nonmember
2024-05-28,MTCH,0.0,close_nonmember
2024-05-28,PLTR,0.0,close_nonmember
2024-05-28,PODD,0.0,close_nonmember
2024-05-28,PSX,0.0,close_nonmember
2024-06-03,FSLR,0.05,rebalance
2024-06-03,HPQ,0.05,rebalance
2024-06-03,PODD,0.05,rebalance
2024-06-03,SMCI,0.05,rebalance
2024-06-03,BLDR,0.05,rebalance
2024-06-03,MRNA,0.05,rebalance
2024-06-03,NRG,0.05,rebalance
2024-06-03,CCL,0.05,rebalance
2024-06-03,VST,0.05,rebalance
2024-06-03,CRM,0.05,rebalance
2024-06-03,ALB,0.05,rebalance
2024-06-03,GEV,0.05,rebalance
2024-06-03,CRWD,0.05,rebalance
2024-06-03,PHM,0.05,rebalance
2024-06-03,CDNS,0.05,rebalance
2024-06-03,ODFL,0.05,rebalance
2024-06-03,EOG,0.05,rebalance
2024-06-03,TER,0.05,rebalance
2024-06-03,SLB,0.05,rebalance
2024-06-03,ENPH,0.05,rebalance
2024-06-03,BXP,0.0,close_nonmember
2024-06-03,CHRW,0.0,close_nonmember
2024-06-03,CHTR,0.0,close_nonmember
2024-06-03,EPAM,0.0,close_nonmember
2024-06-03,EQIX,0.0,close_nonmember
2024-06-03,GLW,0.0,close_nonmember
2024-06-03,GNRC,0.0,close_nonmember
2024-06-03,HD,0.0,close_nonmember
2024-06-03,HIG,0.0,close_nonmember
2024-06-03,MPWR,0.0,close_nonmember
2024-06-03,MTCH,0.0,close_nonmember
2024-06-03,PLTR,0.0,close_nonmember
2024-06-10,CRWD,0.05,rebalance
2024-06-10,NVDA,0.05,rebalance
2024-06-10,FSLR,0.05,rebalance
2024-06-10,TPL,0.05,rebalance
2024-06-10,MRNA,0.05,rebalance
2024-06-10,VST,0.05,rebalance
2024-06-10,ENPH,0.05,rebalance
2024-06-10,SMCI,0.05,rebalance
2024-06-10,KMI,0.05,rebalance
2024-06-10,KKR,0.05,rebalance
2024-06-10,WSM,0.05,rebalance
2024-06-10,HPE,0.05,rebalance
2024-06-10,HBAN,0.05,rebalance
2024-06-10,GEV,0.05,rebalance
2024-06-10,KHC,0.05,rebalance
2024-06-10,CAT,0.05,rebalance
2024-06-10,DDOG,0.05,rebalance
2024-06-10,STX,0.05,rebalance
2024-06-10,AMD,0.05,rebalance
2024-06-10,NRG,0.05,rebalance
2024-06-10,ALB,0.0,close_nonmember
2024-06-10,BXP,0.0,close_nonmember
2024-06-10,CCL,0.0,close_nonmember
2024-06-10,CDNS,0.0,close_nonmember
2024-06-10,CHRW,0.0,close_nonmember
2024-06-10,CHTR,0.0,close_nonmember
2024-06-10,EPAM,0.0,close_nonmember
2024-06-10,EQIX,0.0,close_nonmember
2024-06-10,GLW,0.0,close_nonmember
2024-06-10,GNRC,0.0,close_nonmember
2024-06-10,HD,0.0,close_nonmember
2024-06-10,HIG,0.0,close_nonmember
2024-06-10,MPWR,0.0,close_nonmember
2024-06-10,MTCH,0.0,close_nonmember
2024-06-10,PODD,0.0,close_nonmember
2024-06-17,HPE,0.05,rebalance
2024-06-17,VST,0.05,rebalance
2024-06-17,BBY,0.05,rebalance
2024-06-17,FSLR,0.05,rebalance
2024-06-17,CRWD,0.05,rebalance
2024-06-17,ALGN,0.05,rebalance
2024-06-17,PSKY,0.05,rebalance
2024-06-17,PSX,0.05,rebalance
2024-06-17,ALB,0.05,rebalance
2024-06-17,ENPH,0.05,rebalance
2024-06-17,ADBE,0.05,rebalance
2024-06-17,AES,0.05,rebalance
2024-06-17,NVDA,0.05,rebalance
2024-06-17,SMCI,0.05,rebalance
2024-06-17,PEG,0.05,rebalance
2024-06-17,MRNA,0.05,rebalance
2024-06-17,TPL,0.05,rebalance
2024-06-17,WBA,0.05,rebalance
2024-06-17,PLTR,0.05,rebalance
2024-06-17,ON,0.05,rebalance
2024-06-17,BXP,0.0,close_nonmember
2024-06-17,CCL,0.0,close_nonmember
2024-06-17,CDNS,0.0,close_nonmember
2024-06-17,CHRW,0.0,close_nonmember
2024-06-17,CHTR,0.0,close_nonmember
2024-06-17,EPAM,0.0,close_nonmember
2024-06-17,EQIX,0.0,close_nonmember
2024-06-17,GLW,0.0,close_nonmember
2024-06-17,GNRC,0.0,close_nonmember
2024-06-17,HD,0.0,close_nonmember
2024-06-17,HIG,0.0,close_nonmember
2024-06-17,MPWR,0.0,close_nonmember
2024-06-17,MTCH,0.0,close_nonmember
2024-06-24,MRNA,0.05,rebalance
2024-06-24,VST,0.05,rebalance
2024-06-24,ENPH,0.05,rebalance
2024-06-24,RMD,0.05,rebalance
2024-06-24,PSX,0.05,rebalance
2024-06-24,WBD,0.05,rebalance
2024-06-24,PSKY,0.05,rebalance
2024-06-24,AES,0.05,rebalance
2024-06-24,NVDA,0.05,rebalance
2024-06-24,BLDR,0.05,rebalance
2024-06-24,FSLR,0.05,rebalance
2024-06-24,AVGO,0.05,rebalance
2024-06-24,ALB,0.05,rebalance
2024-06-24,NSC,0.05,rebalance
2024-06-24,NRG,0.05,rebalance
2024-06-24,TSLA,0.05,rebalance
2024-06-24,QCOM,0.05,rebalance
2024-06-24,MPWR,0.05,rebalance
2024-06-24,ALGN,0.05,rebalance
2024-06-24,CCL,0.05,rebalance
2024-06-24,BXP,0.0,close_nonmember
2024-06-24,CDNS,0.0,close_nonmember
2024-06-24,CHRW,0.0,close_nonmember
2024-06-24,CHTR,0.0,close_nonmember
2024-06-24,CRWD,0.0,close_nonmember
2024-06-24,EPAM,0.0,close_nonmember
2024-06-24,EQIX,0.0,close_nonmember
2024-06-24,GLW,0.0,close_nonmember
2024-06-24,GNRC,0.0,close_nonmember
2024-06-24,HD,0.0,close_nonmember
2024-06-24,HIG,0.0,close_nonmember
2024-06-24,HPE,0.0,close_nonmember
2024-06-24,SMCI,0.0,close_nonmember
2024-07-01,WSM,0.05,rebalance
2024-07-01,SMCI,0.05,rebalance
2024-07-01,MRNA,0.05,rebalance
2024-07-01,PNR,0.05,rebalance
2024-07-01,CCL,0.05,rebalance
2024-07-01,WBA,0.05,rebalance
2024-07-01,CDNS,0.05,rebalance
2024-07-01,VST,0.05,rebalance
2024-07-01,BLDR,0.05,rebalance
2024-07-01,TSLA,0.05,rebalance
2024-07-01,WBD,0.05,rebalance
2024-07-01,PHM,0.05,rebalance
2024-07-01,APD,0.05,rebalance
2024-07-01,PSKY,0.05,rebalance
2024-07-01,PSX,0.05,rebalance
2024-07-01,PWR,0.05,rebalance
2024-07-01,PODD,0.05,rebalance
2024-07-01,WST,0.05,rebalance
2024-07-01,APTV,0.05,rebalance
2024-07-01,NKE,0.05,rebalance
2024-07-01,ALB,0.0,close_nonmember
2024-07-01,BXP,0.0,close_nonmember
2024-07-01,CHRW,0.0,close_nonmember
2024-07-01,CHTR,0.0,close_nonmember
2024-07-01,CRWD,0.0,close_nonmember
2024-07-01,ENPH,0.0,close_nonmember
2024-07-01,EPAM,0.0,close_nonmember
2024-07-01,EQIX,0.0,close_nonmember
2024-07-01,FSLR,0.0,close_nonmember
2024-07-01,GLW,0.0,close_nonmember
2024-07-01,GNRC,0.0,close_nonmember
2024-07-01,HD,0.0,close_nonmember
2024-07-01,HIG,0.0,close_nonmember
2024-07-01,HPE,0.0,close_nonmember
2024-07-01,MPWR,0.0,close_nonmember
2024-07-08,ENPH,0.05,rebalance
2024-07-08,FSLR,0.05,rebalance
2024-07-08,WBA,0.05,rebalance
2024-07-08,NKE,0.05,rebalance
2024-07-08,PSKY,0.05,rebalance
2024-07-08,COIN,0.05,rebalance
2024-07-08,CMG,0.05,rebalance
2024-07-08,PSX,0.05,rebalance
2024-07-08,PLTR,0.05,rebalance
2024-07-08,TSLA,0.05,rebalance
2024-07-08,MRNA,0.05,rebalance
2024-07-08,VST,0.05,rebalance
2024-07-08,APTV,0.05,rebalance
2024-07-08,SMCI,0.05,rebalance
2024-07-08,NVDA,0.05,rebalance
2024-07-08,WBD,0.05,rebalance
2024-07-08,JBL,0.05,rebalance
2024-07-08,URI,0.05,rebalance
2024-07-08,VICI,0.05,rebalance
2024-07-08,CCL,0.05,rebalance
2024-07-08,ALB,0.0,close_nonmember
2024-07-08,BXP,0.0,close_nonmember
2024-07-08,CDNS,0.0,close_nonmember
2024-07-08,CHRW,0.0,close_nonmember
2024-07-08,CHTR,0.0,close_nonmember
2024-07-08,CRWD,0.0,close_nonmember
2024-07-08,EPAM,0.0,close_nonmember
2024-07-08,EQIX,0.0,close_nonmember
2024-07-08,GLW,0.0,close_nonmember
2024-07-08,GNRC,0.0,close_nonmember
2024-07-08,HD,0.0,close_nonmember
2024-07-08,HIG,0.0,close_nonmember
2024-07-08,HPE,0.0,close_nonmember
2024-07-08,WSM,0.0,close_nonmember
2024-07-15,MRNA,0.05,rebalance
2024-07-15,MU,0.05,rebalance
2024-07-15,AES,0.05,rebalance
2024-07-15,CNP,0.05,rebalance
2024-07-15,FSLR,0.05,rebalance
2024-07-15,NEM,0.05,rebalance
2024-07-15,ENPH,0.05,rebalance
2024-07-15,ALB,0.05,rebalance
2024-07-15,VST,0.05,rebalance
2024-07-15,NVDA,0.05,rebalance
2024-07-15,SMCI,0.05,rebalance
2024-07-15,TSLA,0.05,rebalance
2024-07-15,NRG,0.05,rebalance
2024-07-15,PWR,0.05,rebalance
2024-07-15,PLTR,0.05,rebalance
2024-07-15,STZ,0.05,rebalance
2024-07-15,RL,0.05,rebalance
2024-07-15,WBA,0.05,rebalance
2024-07-15,TT,0.05,rebalance
2024-07-15,TTWO,0.05,rebalance
2024-07-15,BXP,0.0,close_nonmember
2024-07-15,CCL,0.0,close_nonmember
2024-07-15,CDNS,0.0,close_nonmember
2024-07-15,CHRW,0.0,close_nonmember
2024-07-15,CHTR,0.0,close_nonmember
2024-07-15,CRWD,0.0,close_nonmember
2024-07-15,EPAM,0.0,close_nonmember
2024-07-15,EQIX,0.0,close_nonmember
2024-07-15,GLW,0.0,close_nonmember
2024-07-15,GNRC,0.0,close_nonmember
2024-07-15,HD,0.0,close_nonmember
2024-07-15,HIG,0.0,close_nonmember
2024-07-15,HPE,0.0,close_nonmember
2024-07-22,WBA,0.05,rebalance
2024-07-22,DPZ,0.05,rebalance
2024-07-22,NKE,0.05,rebalance
2024-07-22,SMCI,0.05,rebalance
2024-07-22,CRWD,0.05,rebalance
2024-07-22,FSLR,0.05,rebalance
2024-07-22,AMD,0.05,rebalance
2024-07-22,AMAT,0.05,rebalance
2024-07-22,LRCX,0.05,rebalance
2024-07-22,MGM,0.05,rebalance
2024-07-22,MRNA,0.05,rebalance
2024-07-22,KLAC,0.05,rebalance
2024-07-22,ENPH,0.05,rebalance
2024-07-22,AVGO,0.05,rebalance
2024-07-22,DAL,0.05,rebalance
2024-07-22,DHI,0.05,rebalance
2024-07-22,MPWR,0.05,rebalance
2024-07-22,VST,0.05,rebalance
2024-07-22,DASH,0.05,rebalance
2024-07-22,BLDR,0.05,rebalance
2024-07-22,ALB,0.0,close_nonmember
2024-07-22,BXP,0.0,close_nonmember
2024-07-22,CCL,0.0,close_nonmember
2024-07-22,CDNS,0.0,close_nonmember
2024-07-22,CHRW,0.0,close_nonmember
2024-07-22,CHTR,0.0,close_nonmember
2024-07-22,EPAM,0.0,close_nonmember
2024-07-22,EQIX,0.0,close_nonmember
2024-07-22,GLW,0.0,close_nonmember
2024-07-22,GNRC,0.0,close_nonmember
2024-07-22,HD,0.0,close_nonmember
2024-07-22,HIG,0.0,close_nonmember
2024-07-22,MU,0.0,close_nonmember
2024-07-29,CRWD,0.05,rebalance
2024-07-29,VST,0.05,rebalance
2024-07-29,EW,0.05,rebalance
2024-07-29,SMCI,0.05,rebalance
2024-07-29,AVGO,0.05,rebalance
2024-07-29,ALGN,0.05,rebalance
2024-07-29,PLTR,0.05,rebalance
2024-07-29,AMD,0.05,rebalance
2024-07-29,TSLA,0.05,rebalance
2024-07-29,CDNS,0.05,rebalance
2024-07-29,NOW,0.05,rebalance
2024-07-29,KLAC,0.05,rebalance
2024-07-29,ON,0.05,rebalance
2024-07-29,CCL,0.05,rebalance
2024-07-29,AMAT,0.05,rebalance
2024-07-29,NVDA,0.05,rebalance
2024-07-29,DPZ,0.05,rebalance
2024-07-29,CMG,0.05,rebalance
2024-07-29,COIN,0.05,rebalance
2024-07-29,F,0.05,rebalance
2024-07-29,ALB,0.0,close_nonmember
2024-07-29,BXP,0.0,close_nonmember
2024-07-29,CHRW,0.0,close_nonmember
2024-07-29,CHTR,0.0,close_nonmember
2024-07-29,ENPH,0.0,close_nonmember
2024-07-29,EPAM,0.0,close_nonmember
2024-07-29,EQIX,0.0,close_nonmember
2024-07-29,FSLR,0.0,close_nonmember
2024-07-29,GLW,0.0,close_nonmember
2024-07-29,GNRC,0.0,close_nonmember
2024-07-29,HD,0.0,close_nonmember
2024-07-29,HIG,0.0,close_nonmember
2024-07-29,MRNA,0.0,close_nonmember
2024-07-29,WBA,0.0,close_nonmember
2024-08-05,ENPH,0.05,rebalance
2024-08-05,VST,0.05,rebalance
2024-08-05,ALB,0.05,rebalance
2024-08-05,MPWR,0.05,rebalance
2024-08-05,KLAC,0.05,rebalance
2024-08-05,NVDA,0.05,rebalance
2024-08-05,TER,0.05,rebalance
2024-08-05,TSLA,0.05,rebalance
2024-08-05,AVGO,0.05,rebalance
2024-08-05,ALGN,0.05,rebalance
2024-08-05,ON,0.05,rebalance
2024-08-05,CRWD,0.05,rebalance
2024-08-05,WSM,0.05,rebalance
2024-08-05,MRNA,0.05,rebalance
2024-08-05,KMI,0.05,rebalance
2024-08-05,APH,0.05,rebalance
2024-08-05,AMAT,0.05,rebalance
2024-08-05,AMD,0.05,rebalance
2024-08-05,SMCI,0.05,rebalance
2024-08-05,BKNG,0.05,rebalance
2024-08-05,BXP,0.0,close_nonmember
2024-08-05,CCL,0.0,close_nonmember
2024-08-05,CDNS,0.0,close_nonmember
2024-08-05,CHRW,0.0,close_nonmember
2024-08-05,CHTR,0.0,close_nonmember
2024-08-05,DPZ,0.0,close_nonmember
2024-08-05,EPAM,0.0,close_nonmember
2024-08-05,EQIX,0.0,close_nonmember
2024-08-05,FSLR,0.0,close_nonmember
2024-08-05,GLW,0.0,close_nonmember
2024-08-05,GNRC,0.0,close_nonmember
2024-08-05,HD,0.0,close_nonmember
2024-08-05,HIG,0.0,close_nonmember
2024-08-12,MRNA,0.05,rebalance
2024-08-12,VST,0.05,rebalance
2024-08-12,INTC,0.05,rebalance
2024-08-12,AVGO,0.05,rebalance
2024-08-12,NVDA,0.05,rebalance
2024-08-12,WBD,0.05,rebalance
2024-08-12,SMCI,0.05,rebalance
2024-08-12,QCOM,0.05,rebalance
2024-08-12,AMAT,0.05,rebalance
2024-08-12,AMD,0.05,rebalance
2024-08-12,LRCX,0.05,rebalance
2024-08-12,ON,0.05,rebalance
2024-08-12,MU,0.05,rebalance
2024-08-12,WDC,0.05,rebalance
2024-08-12,EPAM,0.05,rebalance
2024-08-12,CRWD,0.05,rebalance
2024-08-12,WBA,0.05,rebalance
2024-08-12,PLTR,0.05,rebalance
2024-08-12,ALB,0.05,rebalance
2024-08-12,CHTR,0.05,rebalance
2024-08-12,BXP,0.0,close_nonmember
2024-08-12,CCL,0.0,close_nonmember
2024-08-12,CDNS,0.0,close_nonmember
2024-08-12,CHRW,0.0,close_nonmember
2024-08-12,DPZ,0.0,close_nonmember
2024-08-12,ENPH,0.0,close_nonmember
2024-08-12,EQIX,0.0,close_nonmember
2024-08-12,FSLR,0.0,close_nonmember
2024-08-12,GLW,0.0,close_nonmember
2024-08-12,GNRC,0.0,close_nonmember
2024-08-12,HD,0.0,close_nonmember
2024-08-12,MPWR,0.0,close_nonmember
2024-08-19,SMCI,0.05,rebalance
2024-08-19,ON,0.05,rebalance
2024-08-19,INTC,0.05,rebalance
2024-08-19,AVGO,0.05,rebalance
2024-08-19,NVDA,0.05,rebalance
2024-08-19,MPWR,0.05,rebalance
