datetime,instrument,target,type
2024-04-15,WDC,0.050707488638459954,rebalance
2024-04-15,STX,0.05116823189033583,rebalance
2024-04-15,PSA,0.00814201543584029,rebalance
2024-04-15,ZTS,0.04,rebalance
2024-04-15,EA,-0.04,rebalance
2024-04-15,FE,-0.04,rebalance
2024-04-15,J,-0.04,rebalance
2024-04-15,KHC,0.012507349334133982,rebalance
2024-04-15,KMB,-0.03865399973615226,rebalance
2024-04-15,LMT,-0.03715556384609044,rebalance
2024-04-15,LNT,-0.04973335621220001,rebalance
2024-04-15,PG,0.03150161608141364,rebalance
2024-04-15,PGR,-0.04,rebalance
2024-04-15,RTX,-0.04,rebalance
2024-04-15,SBAC,-0.0313756052216189,rebalance
2024-04-15,VRTX,-0.04757333804554718,rebalance
2024-04-15,VZ,-0.04121085938474274,rebalance
2024-04-15,WAB,-0.007620583258515292,rebalance
2024-04-15,WDAY,-0.03507244674497919,rebalance
2024-04-15,WMB,-0.01723973061899631,rebalance
2024-04-15,XOM,0.025057602923328197,rebalance
2024-04-15,YUM,-0.04,rebalance
2024-04-15,ZBH,-0.04861405425686211,rebalance
2024-04-15,ZBRA,-0.04581546847621245,rebalance
2024-04-15,JNJ,-0.014699705639631416,rebalance
2024-04-15,SPY,-7.985448881779994e-08,rebalance
2024-04-15,STE,-0.036070746353487476,rebalance
2024-04-15,COR,-0.023147345500960204,rebalance
2024-04-15,KO,-0.022194866255152546,rebalance
2024-04-15,MCK,-0.011536455275522096,rebalance
2024-04-15,RSG,-0.04,rebalance
2024-04-15,TMUS,-0.002133351612052964,rebalance
2024-04-15,WMT,0.044434016805204805,rebalance
2024-04-15,LDOS,-0.012550439010334686,rebalance
2024-04-15,AFL,0.0,close_nonmember
2024-04-15,AKAM,0.0,close_nonmember
2024-04-15,APA,0.0,close_nonmember
2024-04-15,APTV,0.0,close_nonmember
2024-04-15,BA,0.0,close_nonmember
2024-04-15,BALL,0.0,close_nonmember
2024-04-15,BRK-B,0.0,close_nonmember
2024-04-15,CF,0.0,close_nonmember
2024-04-15,CHTR,0.0,close_nonmember
2024-04-15,DUK,0.0,close_nonmember
2024-04-15,EMR,0.0,close_nonmember
2024-04-15,EPAM,0.0,close_nonmember
2024-04-15,FDS,0.0,close_nonmember
2024-04-15,FSLR,0.0,close_nonmember
2024-04-15,GE,0.0,close_nonmember
2024-04-15,HUM,0.0,close_nonmember
2024-04-15,IBKR,0.0,close_nonmember
2024-04-15,ICE,0.0,close_nonmember
2024-04-15,INTC,0.0,close_nonmember
2024-04-15,KR,0.0,close_nonmember
2024-04-15,LIN,0.0,close_nonmember
2024-04-15,LKQ,0.0,close_nonmember
2024-04-15,MA,0.0,close_nonmember
2024-04-15,MET,0.0,close_nonmember
2024-04-15,MPWR,0.0,close_nonmember
2024-04-15,MRNA,0.0,close_nonmember
2024-04-15,MSI,0.0,close_nonmember
2024-04-15,MU,0.0,close_nonmember
2024-04-15,NDSN,0.0,close_nonmember
2024-04-15,NOC,0.0,close_nonmember
2024-04-15,NTAP,0.0,close_nonmember
2024-04-15,PRU,0.0,close_nonmember
2024-04-15,PSKY,0.0,close_nonmember
2024-04-15,PSX,0.0,close_nonmember
2024-04-15,REGN,0.0,close_nonmember
2024-04-15,RF,0.0,close_nonmember
2024-04-15,SNA,0.0,close_nonmember
2024-04-15,SPGI,0.0,close_nonmember
2024-04-15,TROW,0.0,close_nonmember
2024-04-15,TRV,0.0,close_nonmember
2024-04-15,TXT,0.0,close_nonmember
2024-04-15,UNH,0.0,close_nonmember
2024-04-15,WBA,0.0,close_nonmember
2024-04-15,WFC,0.0,close_nonmember
2024-04-22,SMCI,-0.042496073581635235,rebalance
2024-04-22,ALB,0.02943118307121676,rebalance
2024-04-22,GL,0.04,rebalance
2024-04-22,GNRC,0.04,rebalance
2024-04-22,GEV,0.04,rebalance
2024-04-22,GLW,0.04,rebalance
2024-04-22,VST,0.05767265217920192,rebalance
2024-04-22,ENPH,-0.047749804057982737,rebalance
2024-04-22,TSLA,0.04,rebalance
2024-04-22,PSKY,0.014007945162035967,rebalance
2024-04-22,PSX,8.489168938656007e-08,rebalance
2024-04-22,MU,0.016968680713120052,rebalance
2024-04-22,MPWR,0.00736567341729045,rebalance
2024-04-22,JBL,0.04,rebalance
2024-04-22,CRM,0.021824617995328047,rebalance
2024-04-22,ZTS,0.04,rebalance
2024-04-22,ON,0.01837025797062583,rebalance
2024-04-22,TTD,0.061408934588515346,rebalance
2024-04-22,WDC,0.029730980605565584,rebalance
2024-04-22,MRNA,0.037788915164523026,rebalance
2024-04-22,F,0.05310373376528169,rebalance
2024-04-22,NFLX,0.005417629040325837,rebalance
2024-04-22,VZ,0.020903941303953167,rebalance
2024-04-22,LYV,0.026192483283234657,rebalance
2024-04-22,ICE,0.04,rebalance
2024-04-22,HUM,0.04,rebalance
2024-04-22,IBKR,0.04,rebalance
2024-04-22,PLTR,0.04621944970170881,rebalance
2024-04-22,WAB,0.04,rebalance
2024-04-22,WDAY,0.04,rebalance
2024-04-22,PEG,-0.03577921310862415,rebalance
2024-04-22,YUM,-0.05496772982096266,rebalance
2024-04-22,ZBH,-0.008677054713144653,rebalance
2024-04-22,ZBRA,-0.04,rebalance
2024-04-22,FTV,-0.04,rebalance
2024-04-22,GEHC,-0.04983696226515095,rebalance
2024-04-22,LH,-0.0233124634924933,rebalance
2024-04-22,WMT,-0.007364229573945139,rebalance
2024-04-22,BRK-B,-0.04,rebalance
2024-04-22,KHC,0.0013886696168037426,rebalance
2024-04-22,KO,0.0397645680014325,rebalance
2024-04-22,LIN,-0.05343173384201397,rebalance
2024-04-22,LKQ,-0.05879666873929449,rebalance
2024-04-22,UNP,-0.04,rebalance
2024-04-22,COST,-0.028175834462683822,rebalance
2024-04-22,AMP,-0.04,rebalance
2024-04-22,ANET,-0.04,rebalance
2024-04-22,SPY,-1.184676443833644e-07,rebalance
2024-04-22,STE,-0.04,rebalance
2024-04-22,CB,-0.04,rebalance
2024-04-22,CBRE,-8.34996035742895e-08,rebalance
2024-04-22,DOV,-0.04467920249202901,rebalance
2024-04-22,LDOS,-0.04,rebalance
2024-04-22,TXT,-0.02442832225234269,rebalance
2024-04-22,V,-0.018206073688475446,rebalance
2024-04-22,VLTO,-0.04,rebalance
2024-04-22,ECL,0.032439599528147046,rebalance
2024-04-22,RSG,-0.03096623750096755,rebalance
2024-04-22,AME,-0.03113219444100628,rebalance
2024-04-22,EA,-0.04,rebalance
2024-04-22,AES,0.0,close_nonmember
2024-04-22,ALGN,0.0,close_nonmember
2024-04-22,BEN,0.0,close_nonmember
2024-04-22,BXP,0.0,close_nonmember
2024-04-22,CCL,0.0,close_nonmember
2024-04-22,CDNS,0.0,close_nonmember
2024-04-22,COR,0.0,close_nonmember
2024-04-22,DASH,0.0,close_nonmember
2024-04-22,FE,0.0,close_nonmember
2024-04-22,IP,0.0,close_nonmember
2024-04-22,J,0.0,close_nonmember
2024-04-22,JNJ,0.0,close_nonmember
2024-04-22,KMB,0.0,close_nonmember
2024-04-22,KMX,0.0,close_nonmember
2024-04-22,LMT,0.0,close_nonmember
2024-04-22,LNT,0.0,close_nonmember
2024-04-22,MCK,0.0,close_nonmember
2024-04-22,NRG,0.0,close_nonmember
2024-04-22,PG,0.0,close_nonmember
2024-04-22,PGR,0.0,close_nonmember
2024-04-22,PSA,0.0,close_nonmember
2024-04-22,RCL,0.0,close_nonmember
2024-04-22,RTX,0.0,close_nonmember
2024-04-22,SBAC,0.0,close_nonmember
2024-04-22,STX,0.0,close_nonmember
2024-04-22,TMUS,0.0,close_nonmember
2024-04-22,TPR,0.0,close_nonmember
2024-04-22,VRTX,0.0,close_nonmember
2024-04-22,WMB,0.0,close_nonmember
2024-04-22,XOM,0.0,close_nonmember
2024-04-29,GNRC,0.04,rebalance
2024-04-29,GLW,0.04,rebalance
2024-04-29,GL,0.04,rebalance
2024-04-29,TSLA,0.008801469557610844,rebalance
2024-04-29,PSKY,-0.011594570779015042,rebalance
2024-04-29,VST,0.04,rebalance
2024-04-29,INTC,0.04,rebalance
2024-04-29,GEV,0.04,rebalance
2024-04-29,SMCI,-0.04247531973840983,rebalance
2024-04-29,PSX,0.03872243896456314,rebalance
2024-04-29,NVDA,0.04,rebalance
2024-04-29,WDAY,0.04,rebalance
2024-04-29,RMD,0.03574787716957362,rebalance
2024-04-29,VZ,0.04,rebalance
2024-04-29,WAB,0.04,rebalance
2024-04-29,CARR,0.02956806381438725,rebalance
2024-04-29,TER,-0.012779205102540528,rebalance
2024-04-29,AON,0.04,rebalance
2024-04-29,SCHW,-0.00034789413849851443,rebalance
2024-04-29,IVZ,0.011164355972695258,rebalance
2024-04-29,DGX,0.04,rebalance
2024-04-29,ODFL,0.06430728443460446,rebalance
2024-04-29,HST,0.0423066890786487,rebalance
2024-04-29,HLT,0.04,rebalance
2024-04-29,MTCH,-0.01241254258806589,rebalance
2024-04-29,WDC,0.08072664883019005,rebalance
2024-04-29,ENPH,-0.04,rebalance
2024-04-29,ON,0.042056678379306836,rebalance
2024-04-29,ZTS,0.04794134430489343,rebalance
2024-04-29,WBD,-0.016751713505006836,rebalance
2024-04-29,CL,-0.0015001347024885755,rebalance
2024-04-29,CLX,-0.0007813549802393254,rebalance
2024-04-29,CTRA,-0.048594211034103676,rebalance
2024-04-29,EOG,0.01744132923023529,rebalance
2024-04-29,LMT,-0.060187922962889544,rebalance
2024-04-29,LNT,-0.023854958650231555,rebalance
2024-04-29,PEG,0.0073376427903632385,rebalance
2024-04-29,XYL,-0.05095548982608078,rebalance
2024-04-29,XYZ,-0.04,rebalance
2024-04-29,VRSK,-0.021443240408969846,rebalance
2024-04-29,SPGI,-0.04,rebalance
2024-04-29,COR,-0.05583030330755793,rebalance
2024-04-29,NI,-0.04,rebalance
2024-04-29,J,-0.05395383056112582,rebalance
2024-04-29,OKE,0.011632036255170031,rebalance
2024-04-29,ORCL,-0.04,rebalance
2024-04-29,RTX,0.013200797852692398,rebalance
2024-04-29,SBAC,-0.030324279164253187,rebalance
2024-04-29,JCI,-0.04,rebalance
2024-04-29,JKHY,-0.04,rebalance
2024-04-29,KO,-0.018537464292330746,rebalance
2024-04-29,MCD,-0.04,rebalance
2024-04-29,MSI,-0.04,rebalance
2024-04-29,PG,0.0026267243192377044,rebalance
2024-04-29,PGR,-0.04,rebalance
2024-04-29,SPY,-6.180343845836549e-08,rebalance
2024-04-29,STE,-0.04,rebalance
2024-04-29,WMT,0.02641861904582778,rebalance
2024-04-29,RSG,-0.04,rebalance
2024-04-29,TMUS,-0.05767550245475378,rebalance
2024-04-29,ALB,0.0,close_nonmember
2024-04-29,AME,0.0,close_nonmember
2024-04-29,AMP,0.0,close_nonmember
2024-04-29,ANET,0.0,close_nonmember
2024-04-29,BRK-B,0.0,close_nonmember
2024-04-29,CB,0.0,close_nonmember
2024-04-29,COST,0.0,close_nonmember
2024-04-29,CRM,0.0,close_nonmember
2024-04-29,DOV,0.0,close_nonmember
2024-04-29,EA,0.0,close_nonmember
2024-04-29,ECL,0.0,close_nonmember
2024-04-29,F,0.0,close_nonmember
2024-04-29,FTV,0.0,close_nonmember
2024-04-29,GEHC,0.0,close_nonmember
2024-04-29,HUM,0.0,close_nonmember
2024-04-29,IBKR,0.0,close_nonmember
2024-04-29,ICE,0.0,close_nonmember
2024-04-29,JBL,0.0,close_nonmember
2024-04-29,KHC,0.0,close_nonmember
2024-04-29,LDOS,0.0,close_nonmember
2024-04-29,LH,0.0,close_nonmember
2024-04-29,LIN,0.0,close_nonmember
2024-04-29,LKQ,0.0,close_nonmember
2024-04-29,LYV,0.0,close_nonmember
2024-04-29,MPWR,0.0,close_nonmember
2024-04-29,MRNA,0.0,close_nonmember
2024-04-29,MU,0.0,close_nonmember
2024-04-29,NFLX,0.0,close_nonmember
2024-04-29,PLTR,0.0,close_nonmember
2024-04-29,TTD,0.0,close_nonmember
2024-04-29,TXT,0.0,close_nonmember
2024-04-29,UNP,0.0,close_nonmember
2024-04-29,V,0.0,close_nonmember
2024-04-29,VLTO,0.0,close_nonmember
2024-04-29,YUM,0.0,close_nonmember
2024-04-29,ZBH,0.0,close_nonmember
2024-04-29,ZBRA,0.0,close_nonmember
2024-05-06,PSX,-0.042689609492532914,rebalance
2024-05-06,PSKY,0.02096718321727126,rebalance
2024-05-06,DASH,0.04385472008678643,rebalance
2024-05-06,SMCI,-0.04,rebalance
2024-05-06,MRNA,-0.002991837475310405,rebalance
2024-05-06,GEV,0.04,rebalance
2024-05-06,TECH,0.06262678338265051,rebalance
2024-05-06,COP,0.03393349952295536,rebalance
2024-05-06,ODFL,0.04,rebalance
2024-05-06,GLW,0.025988335326341237,rebalance
2024-05-06,TPR,0.05993182265914595,rebalance
2024-05-06,NVDA,0.0054541462355527336,rebalance
2024-05-06,FTNT,0.057141478458101504,rebalance
2024-05-06,MGM,0.05065977829917793,rebalance
2024-05-06,TSN,0.04,rebalance
2024-05-06,TSLA,0.025146893947219605,rebalance
2024-05-06,BMY,0.04,rebalance
2024-05-06,PLTR,-0.01680134864158608,rebalance
2024-05-06,TRMB,0.03323966525264784,rebalance
2024-05-06,PAYC,0.012675748348420389,rebalance
2024-05-06,VST,0.04,rebalance
2024-05-06,LLY,0.04,rebalance
2024-05-06,APTV,0.03763220992343621,rebalance
2024-05-06,CMCSA,0.04,rebalance
2024-05-06,CHRW,0.04,rebalance
2024-05-06,AMGN,0.07526205388011319,rebalance
2024-05-06,SBUX,0.04,rebalance
2024-05-06,CRWD,-0.0016832717965285617,rebalance
2024-05-06,STLD,0.04,rebalance
2024-05-06,OXY,0.020698227794128447,rebalance
2024-05-06,AJG,-0.013754790433200315,rebalance
2024-05-06,PEG,-0.024886729971618574,rebalance
2024-05-06,V,0.0011673370689978084,rebalance
2024-05-06,VLTO,-0.04,rebalance
2024-05-06,MCK,-0.04,rebalance
2024-05-06,MRK,-0.04,rebalance
2024-05-06,RSG,-0.022255640013384044,rebalance
2024-05-06,WMT,-0.03023117973261488,rebalance
2024-05-06,COST,-0.053343540375034325,rebalance
2024-05-06,LYB,-0.04,rebalance
2024-05-06,LMT,-0.04288713340794314,rebalance
2024-05-06,LNT,-0.014854995538744692,rebalance
2024-05-06,RTX,-0.03630395592526251,rebalance
2024-05-06,SBAC,0.017184944284400414,rebalance
2024-05-06,CTAS,-0.059032200963060916,rebalance
2024-05-06,ECL,-0.019561484636816343,rebalance
2024-05-06,NDSN,-0.04,rebalance
2024-05-06,AZO,-0.04,rebalance
2024-05-06,AVY,-0.04,rebalance
2024-05-06,FE,-0.04275095254316927,rebalance
2024-05-06,EA,-0.04,rebalance
2024-05-06,SPY,-3.3764142129028975e-08,rebalance
2024-05-06,STE,-0.04,rebalance
2024-05-06,WELL,-0.013428494508149346,rebalance
2024-05-06,WM,-0.04,rebalance
2024-05-06,PG,-0.03239970072569325,rebalance
2024-05-06,PGR,0.016435172312653144,rebalance
2024-05-06,ATO,-0.03507861012363668,rebalance
2024-05-06,MO,-0.040892838816398915,rebalance
2024-05-06,KO,-0.014171651115172646,rebalance
2024-05-06,AON,0.0,close_nonmember
2024-05-06,CARR,0.0,close_nonmember
2024-05-06,CL,0.0,close_nonmember
2024-05-06,CLX,0.0,close_nonmember
2024-05-06,COR,0.0,close_nonmember
2024-05-06,CTRA,0.0,close_nonmember
2024-05-06,DGX,0.0,close_nonmember
2024-05-06,ENPH,0.0,close_nonmember
2024-05-06,EOG,0.0,close_nonmember
2024-05-06,GL,0.0,close_nonmember
2024-05-06,GNRC,0.0,close_nonmember
2024-05-06,HLT,0.0,close_nonmember
2024-05-06,HST,0.0,close_nonmember
2024-05-06,INTC,0.0,close_nonmember
2024-05-06,IVZ,0.0,close_nonmember
2024-05-06,J,0.0,close_nonmember
2024-05-06,JCI,0.0,close_nonmember
2024-05-06,JKHY,0.0,close_nonmember
2024-05-06,MCD,0.0,close_nonmember
2024-05-06,MSI,0.0,close_nonmember
2024-05-06,MTCH,0.0,close_nonmember
2024-05-06,NI,0.0,close_nonmember
2024-05-06,OKE,0.0,close_nonmember
2024-05-06,ON,0.0,close_nonmember
2024-05-06,ORCL,0.0,close_nonmember
2024-05-06,RMD,0.0,close_nonmember
2024-05-06,SCHW,0.0,close_nonmember
2024-05-06,SPGI,0.0,close_nonmember
2024-05-06,TER,0.0,close_nonmember
2024-05-06,TMUS,0.0,close_nonmember
2024-05-06,VRSK,0.0,close_nonmember
2024-05-06,VZ,0.0,close_nonmember
2024-05-06,WAB,0.0,close_nonmember
2024-05-06,WBD,0.0,close_nonmember
2024-05-06,WDAY,0.0,close_nonmember
2024-05-06,WDC,0.0,close_nonmember
2024-05-06,XYL,0.0,close_nonmember
2024-05-06,XYZ,0.0,close_nonmember
2024-05-06,ZTS,0.0,close_nonmember
2024-05-13,SMCI,-0.04,rebalance
2024-05-13,PODD,0.040285284524074705,rebalance
2024-05-13,EPAM,0.05291110076848262,rebalance
2024-05-13,GL,0.04,rebalance
2024-05-13,NCLH,0.03950141199322251,rebalance
2024-05-13,GLW,0.04934292971084008,rebalance
2024-05-13,MTD,0.040629417246430176,rebalance
2024-05-13,PLTR,-0.008955454438096684,rebalance
2024-05-13,GNRC,0.04,rebalance
2024-05-13,TSLA,0.024184354433058164,rebalance
2024-05-13,VST,0.04,rebalance
2024-05-13,CVS,0.04,rebalance
2024-05-13,CZR,0.0655775763381633,rebalance
2024-05-13,AKAM,0.028304771085731626,rebalance
2024-05-13,INTC,0.005880675989196803,rebalance
2024-05-13,GE,0.04,rebalance
2024-05-13,GEV,0.04,rebalance
2024-05-13,PSX,-0.04587094275831893,rebalance
2024-05-13,ENPH,-0.03743151543660626,rebalance
2024-05-13,TECH,0.00857605331258123,rebalance
2024-05-13,BAX,0.020355420525006815,rebalance
2024-05-13,PSKY,-0.011319679433038087,rebalance
2024-05-13,NVDA,-0.011959590070249533,rebalance
2024-05-13,WBD,0.06533161524044982,rebalance
2024-05-13,TPL,0.03998457210937135,rebalance
2024-05-13,MRNA,0.04216364971870032,rebalance
2024-05-13,PCAR,0.040696944756799316,rebalance
2024-05-13,DVA,0.04,rebalance
2024-05-13,WST,0.04,rebalance
2024-05-13,JBHT,0.04,rebalance
2024-05-13,WM,-0.04,rebalance
2024-05-13,LMT,-0.04,rebalance
2024-05-13,LNT,0.009782493294381191,rebalance
2024-05-13,AFL,-0.01170677965812359,rebalance
2024-05-13,AVB,-0.004724596042324802,rebalance
2024-05-13,T,-0.06362988174312563,rebalance
2024-05-13,TAP,-0.02643716652742871,rebalance
2024-05-13,WEC,-0.04833379800780609,rebalance
2024-05-13,FE,-0.016384126485799008,rebalance
2024-05-13,HBAN,-0.0541482329893433,rebalance
2024-05-13,CNP,-0.048459741187497477,rebalance
2024-05-13,ITW,-0.04,rebalance
2024-05-13,MA,-0.034794724062176575,rebalance
2024-05-13,AJG,-0.0009442047800344436,rebalance
2024-05-13,O,0.00411825052720687,rebalance
2024-05-13,TJX,-0.04,rebalance
2024-05-13,TMO,-0.04,rebalance
2024-05-13,V,-0.023150855979921867,rebalance
2024-05-13,VLTO,-0.04,rebalance
2024-05-13,MDT,-0.04,rebalance
2024-05-13,NI,-0.04540778566027445,rebalance
2024-05-13,BLK,-0.07048553149035028,rebalance
